  ra              dec             W(C18O)       AV               AV_sig          AV_n   N(C18O)           N(H2)              X(C18O)              W(N2H)         
  66.4800578243   26.4446944444   0.23371       2.96130307832    1.52298934102   22.0   2.31700094E14     2.78362489362E21   8.32368235141E-8     -0.0904298     
  66.4800578243   26.4551111111   0.28629       3.07337352386    1.52335779306   20.0   2.83827906E14     2.88897111243E21   9.82453250499E-8     -0.0165937     
  66.4800578243   26.4655277778   0.30815       3.08072882834    1.52662719079   18.0   3.0549991E14      2.89588509864E21   1.05494486001E-7     0.0872534      
  66.4800578243   26.4759444444   0.33786       2.99707206356    1.52997477482   19.0   3.34954404E14     2.81724773975E21   1.18894195663E-7     0.01409859     
  66.4800578243   26.4863611111   0.3461        2.66258746158    1.54030337941   21.0   3.4312354E14      2.50283221389E21   1.3709410407E-7      0.0383619      
  66.4800578243   26.4967777778   0.29257       2.30590376712    1.54466124292   23.0   2.90053898E14     2.16754954109E21   1.33816502231E-7     0.0425233      
  66.4800578243   26.5071944444   0.27188       1.88277157096    1.53851388355   26.0   2.69541832E14     1.76980527671E21   1.52300275939E-7     -0.0047868     
  66.4800578243   26.5176111111   0.30043       1.60163041627    1.53213960522   25.0   2.97846302E14     1.50553259129E21   1.97834509676E-7     -0.0804824     
  66.4800578243   26.5280277778   0.32723       1.49697251348    1.52757677601   23.0   3.24415822E14     1.40715416267E21   2.3054746282E-7      0.0210739      
  66.4800578243   26.5384444444   0.3752        1.45408600249    1.52536011638   24.0   3.7197328E14      1.36684084234E21   2.7214088757E-7      0.0790654      
  66.4918144206   26.3509444444   0.24988       2.41640349258    1.49849915067   18.0   2.47731032E14     2.27141928303E21   1.09064422342E-7     0.1823214      
  66.4918144206   26.3613611111   0.23369       2.25425592925    1.50661276213   18.0   2.31680266E14     2.11900057349E21   1.09334687729E-7     0.1984507      
  66.4918144206   26.3717777778   0.33087       1.94572963408    1.50279670069   20.0   3.28024518E14     1.82898585603E21   1.79347760901E-7     0.2642627      
  66.4918144206   26.3821944444   0.38197       1.723536193      1.49715958218   19.0   3.78685058E14     1.62012402142E21   2.33738314471E-7     0.22060563     
  66.4918144206   26.3926111111   0.23779       1.72031225373    1.49993426841   19.0   2.35745006E14     1.61709351851E21   1.45783161767E-7     0.0957613      
  66.4918144206   26.4030277778   0.20353       1.96086054904    1.50669354627   23.0   2.01779642E14     1.8432089161E21    1.09471932475E-7     -0.0563499     
  66.4918144206   26.4134444444   0.31706       2.22540347126    1.51499107696   22.0   3.14333284E14     2.09187926298E21   1.50263588135E-7     -0.10948435    
  66.4918144206   26.4238611111   0.29934       2.53665539684    1.5241595077    19.0   2.96765676E14     2.38445607303E21   1.24458437023E-7     -0.0342271     
  66.4918144206   26.4342777778   0.28332       2.84921370654    1.52836136582   22.0   2.80883448E14     2.67826088415E21   1.04875312806E-7     -0.0032468     
  66.4918144206   26.4446944444   0.28108       3.04799755916    1.52461885253   25.0   2.78662712E14     2.86511770561E21   9.72604760547E-8     -0.0617748     
  66.4918144206   26.4551111111   0.26668       3.12406575762    1.52317639189   22.0   2.64386552E14     2.93662181216E21   9.00308479986E-8     -0.040043      
  66.4918144206   26.4655277778   0.24518       3.06310862768    1.52357585472   20.0   2.43071452E14     2.87932211002E21   8.44196802969E-8     0.07703296     
  66.4918144206   26.4759444444   0.24503       2.94199038638    1.52736282308   23.0   2.42922742E14     2.7654709632000003E21 8.78413641774E-8     0.0334096      
  66.4918144206   26.4863611111   0.32157       2.58485984965    1.53347758023   23.0   3.18804498E14     2.42976825867E21   1.31207779533E-7     -0.0093097     
  66.4918144206   26.4967777778   0.23918       2.27341992481    1.53742309959   24.0   2.37123052E14     2.13701472932E21   1.10959952099E-7     0.0126145      
  66.4918144206   26.5071944444   0.21313       1.86983323332    1.53164357932   28.0   2.11297082E14     1.75764323932E21   1.20216137879E-7     0.07080763     
  66.4918144206   26.5176111111   0.34199       1.57425876226    1.52827510206   26.0   3.39048886E14     1.47980323653E21   2.29117545922E-7     0.0924622      
  66.4918144206   26.5280277778   0.37647       1.46423273387    1.52763401029   23.0   3.73232358E14     1.37637876984E21   2.71169801642E-7     0.1020073      
  66.4918144206   26.5384444444   0.39972       1.42701013181    1.53219541283   25.0   3.96282408E14     1.3413895239E21    2.9542679508E-7      0.1250367      
  66.5035710169   26.3509444444   0.0412573     2.19714416483    1.51470692453   19.0   4.090248722E13    2.06531551494E21   1.98044739044E-8     0.0955525      
  66.5035710169   26.3613611111   0.14504       2.0285146905     1.52240754322   19.0   1.43792656E14     1.90680380907E21   7.54103045713E-8     0.11138733     
  66.5035710169   26.3717777778   0.38          1.78804572687    1.51503159476   22.0   3.76732E14        1.68076298326E21   2.24143441849E-7     0.1786706      
  66.5035710169   26.3821944444   0.39147       1.6387048234     1.51038712722   22.0   3.88103358E14     1.540382534E21     2.51952582838E-7     0.1464895      
  66.5035710169   26.3926111111   0.21365       1.63686320084    1.507788262     22.0   2.1181261E14      1.53865140879E21   1.37661206944E-7     0.04665216     
  66.5035710169   26.4030277778   0.20161       1.85043296119    1.51031887113   25.0   1.99876154E14     1.73940698352E21   1.14910515994E-7     -0.0817871     
  66.5035710169   26.4134444444   0.31441       2.12801929266    1.51529760262   24.0   3.11706074E14     2.0003381351E21    1.55826691763E-7     0.03676427     
  66.5035710169   26.4238611111   0.31135       2.47092836898    1.52318509983   22.0   3.0867239E14      2.32267266684E21   1.32895346988E-7     0.05372522     
  66.5035710169   26.4342777778   0.32635       2.81412431448    1.52391657638   25.0   3.2354339E14      2.64527685561E21   1.22309840391E-7     -0.01516025    
  66.5035710169   26.4446944444   0.35202       2.94990147931    1.51908508615   30.0   3.48992628E14     2.77290739055E21   1.25858017902E-7     -0.09442575    
  66.5035710169   26.4551111111   0.30121       2.92657973459    1.51516834572   26.0   2.98619594E14     2.75098495051E21   1.08550064567E-7     -0.1005623     
  66.5035710169   26.4655277778   0.212         2.77333534155    1.51368337846   23.0   2.101768E14       2.60693522106E21   8.06221797543E-8     0.0462784      
  66.5035710169   26.4759444444   0.19617       2.60020236651    1.52099396361   27.0   1.94482938E14     2.44419022452E21   7.95694770598E-8     0.0412347      
  66.5035710169   26.4863611111   0.23985       2.23606303903    1.52699672276   27.0   2.3778729E14      2.10189925669E21   1.13129727432E-7     0.0328471      
  66.5035710169   26.4967777778   0.22691       2.00039384789    1.53334966967   28.0   2.24958574E14     1.88037021702E21   1.19635256911E-7     -0.0363348     
  66.5035710169   26.5071944444   0.19674       1.69646574873    1.53287834289   30.0   1.95048036E14     1.59467780381E21   1.2231187738E-7      0.01735772     
  66.5035710169   26.5176111111   0.30832       1.4558327991     1.53487142028   28.0   3.05668448E14     1.36848283115E21   2.23363012704E-7     0.0113117      
  66.5035710169   26.5280277778   0.31597       1.38360804514    1.53657330276   23.0   3.13252658E14     1.30059156243E21   2.40853982948E-7     -0.0312181     
  66.5035710169   26.5384444444   0.30612       1.37539110994    1.54463521019   25.0   3.03487368E14     1.29286764335E21   2.34739704069E-7     -0.008420686   
  66.5153276131   26.3509444444   0.44976       1.97779752091    1.52088183437   17.0   4.45892064E14     1.85912966965E21   2.3983914155E-7      0.34529237     
  66.5153276131   26.3613611111   0.47789       1.83652892678    1.529386524     17.0   4.73780146E14     1.72633719117E21   2.74442413928E-7     0.37031164     
  66.5153276131   26.3717777778   0.36753       1.66693260169    1.52224705849   20.0   3.64369242E14     1.56691664559E21   2.32539007755E-7     0.4360465      
  66.5153276131   26.3821944444   0.23348       1.57733795072    1.51843241621   21.0   2.31472072E14     1.48269767367E21   1.56115488754E-7     0.24265        
  66.5153276131   26.3926111111   0.12051       1.59355697048    1.51474371998   23.0   1.19473614E14     1.49794355225E21   7.97584220182E-8     0.05371052     
  66.5153276131   26.4030277778   0.14885       1.79706434837    1.51465357155   27.0   1.4756989E14      1.68924048747E21   8.73587219195E-8     -0.06511707    
  66.5153276131   26.4134444444   0.26472       2.07228365444    1.51633711921   26.0   2.62443408E14     1.94794663518E21   1.3472823293E-7      -0.032875      
  66.5153276131   26.4238611111   0.27134       2.39134533281    1.52035619566   24.0   2.69006476E14     2.24786461284E21   1.1967200981E-7      0.04711486     
  66.5153276131   26.4342777778   0.36836       2.68887628907    1.51518580447   27.0   3.65192104E14     2.52754371172E21   1.44484980539E-7     -0.04276727    
  66.5153276131   26.4446944444   0.46746       2.72842726235    1.50869981324   31.0   4.63439844E14     2.56472162661E21   1.80697912472E-7     -0.0798674     
  66.5153276131   26.4551111111   0.37702       2.61216274422    1.50360218527   26.0   3.73777628E14     2.45543297956E21   1.52224732302E-7     -0.020149      
  66.5153276131   26.4655277778   0.22616       2.41299119863    1.50282436282   24.0   2.24215024E14     2.26821172671E21   9.88510117285E-8     0.059934114    
  66.5153276131   26.4759444444   0.19685       2.24409145354    1.51605363734   26.0   1.9515709E14      2.10944596633E21   9.2515804204E-8      0.0025182      
  66.5153276131   26.4863611111   0.22427       1.94107896134    1.52813463136   27.0   2.22341278E14     1.82461422366E21   1.21856595831E-7     0.036704       
  66.5153276131   26.4967777778   0.27589       1.8088971929     1.54032049211   28.0   2.73517346E14     1.70036336133E21   1.6085817433E-7      0.0123111      
  66.5153276131   26.5071944444   0.23719       1.6139772349     1.54710909076   30.0   2.35150166E14     1.5171386008E21    1.54995836159E-7     0.0397393      
  66.5153276131   26.5176111111   0.27906       1.4447413981     1.55386750986   28.0   2.76660084E14     1.35805691422E21   2.03717591733E-7     -2.723E-4      
  66.5153276131   26.5280277778   0.25871       1.4018270027     1.55632742339   25.0   2.56485094E14     1.31771738254E21   1.94643477729E-7     0.0030165      
  66.5153276131   26.5384444444   0.23565       1.40510232262    1.56339249189   26.0   2.3362341E14      1.32079618327E21   1.76880742812E-7     0.04421821     
  66.5270842094   26.3509444444   0.38749       1.95869276862    1.51104124491   21.0   3.84157586E14     1.8411712025E21    2.08648487157E-7     0.40491746     
  66.5270842094   26.3613611111   0.39287       1.87947845471    1.52118088437   22.0   3.89491318E14     1.76670974743E21   2.20461407748E-7     0.40857224     
  66.5270842094   26.3717777778   0.31122       1.76695128169    1.51899656796   26.0   3.08543508E14     1.66093420479E21   1.85765039404E-7     0.3724741      
  66.5270842094   26.3821944444   0.20392       1.6963340472     1.51890050615   26.0   2.02166288E14     1.59455400437E21   1.26785475717E-7     0.14006313     
  66.5270842094   26.3926111111   0.10935       1.70543449794    1.51646219134   28.0   1.0840959E14      1.60310842806E21   6.76246148435E-8     0.0459819      
  66.5270842094   26.4030277778   0.18708       1.8571695506     1.51429763662   30.0   1.85471112E14     1.74573937757E21   1.06242154117E-7     -0.01305278    
  66.5270842094   26.4134444444   0.29167       2.06454935331    1.51132614872   28.0   2.89161638E14     1.94067639212E21   1.49000440864E-7     -0.07765624    
  66.5270842094   26.4238611111   0.24997       2.27131662223    1.50932427706   24.0   2.47820258E14     2.1350376249E21    1.16073016752E-7     0.00871537     
  66.5270842094   26.4342777778   0.34367       2.45605752244    1.49839620908   25.0   3.40714438E14     2.30869407109E21   1.47578859523E-7     0.00123966     
  66.5270842094   26.4446944444   0.49417       2.38018661985    1.49209750968   27.0   4.89920138E14     2.23737542266E21   2.18970912543E-7     -0.05090529    
  66.5270842094   26.4551111111   0.44629       2.18606853295    1.48863729436   21.0   4.42451906E14     2.05490442098E21   2.15315078153E-7     0.0292952      
  66.5270842094   26.4655277778   0.26186       1.9638148711     1.49213640576   20.0   2.59608004E14     1.84598597883E21   1.40633789735E-7     0.16028        
  66.5270842094   26.4759444444   0.22307       1.8246645452     1.51346552393   22.0   2.21151598E14     1.71518467249E21   1.28937485011E-7     0.1200199      
  66.5270842094   26.4863611111   0.25315       1.65001283522    1.53340845259   24.0   2.5097291E14      1.55101206511E21   1.61812351848E-7     0.045153       
  66.5270842094   26.4967777778   0.25063       1.63340504436    1.5517250851    24.0   2.48474582E14     1.5354007417E21    1.61830442862E-7     0.0666734      
  66.5270842094   26.5071944444   0.14826       1.5511900535     1.56560945623   26.0   1.46984964E14     1.45811865029E21   1.00804529158E-7     0.1545611      
  66.5270842094   26.5176111111   0.18844       1.443707692      1.57680020651   27.0   1.86819416E14     1.35708523048E21   1.3766225717E-7      0.13980414     
  66.5270842094   26.5280277778   0.24903       1.40925724752    1.58149259377   25.0   2.46888342E14     1.32470181267E21   1.86372766791E-7     -0.01045787    
